destination,passanger,weather,temperature,time,coupon,expiration,gender,age,maritalStatus,has_children,education,occupation,income,Bar,CoffeeHouse,CarryAway,RestaurantLessThan20,Restaurant20To50,direction_same,Y,distance
Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,0,0,1
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,0,0,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,0,1,1
Work,Alone,Sunny,30,7AM,Bar,1d,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,1,0,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,1,1,0
Work,Alone,Rainy,55,7AM,Bar,1d,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,0,0,2
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,4,Divorced,1,2,Office & Administrative Support,2,0,4,3,3,1,1,1,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,0,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,1,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,1,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,1,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,0,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,1,0
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,1,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,1,1
Work,Alone,Sunny,30,7AM,Bar,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,1,0,1
Work,Alone,Sunny,30,7AM,Carry out & Take away,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,1,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,1,0,0
Work,Alone,Rainy,55,7AM,Bar,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,0,1,2
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,3,Unmarried partner,0,5,Student,2,2,1,2,2,1,1,0,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,0,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,1,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,1,1
No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,0,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,1,1
No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,0,1
No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,1,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,1,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,0,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,1,0
Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,1,1,0
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,0,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,0,1
Work,Alone,Sunny,30,7AM,Bar,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,1,0,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,0,Single,0,2,Student,0,2,2,2,1,1,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,1,0,0
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,0,0
Work,Alone,Rainy,55,7AM,Bar,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,0,0,2
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,0,Single,0,2,Student,0,2,2,2,1,1,1,0,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,1,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,1,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,1,0
No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,1,0
No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,1,0
No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,1
Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,1,0,1
Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,1
Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,1
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,1
Work,Alone,Sunny,30,7AM,Bar,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,1,0,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,1,1,0
Work,Alone,Rainy,55,7AM,Bar,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,0,0,2
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,7,Married partner,1,4,Unemployed,7,0,3,2,3,2,1,1,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,0,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,0,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,1,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,0,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,0,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,1,0
No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,0,0
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,0,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,1,1
Work,Alone,Sunny,30,7AM,Bar,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,1,0,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,1,1,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,1,0,0
Work,Alone,Rainy,55,7AM,Bar,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,0,0,2
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,7,Married partner,1,1,Retired,6,0,0,3,1,2,1,1,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,1
No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,1
No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,1
No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,0
Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,1,0,0
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,0,1
Work,Alone,Sunny,30,7AM,Bar,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,1,1,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,1,1,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,1,1,0
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,1,0
Work,Alone,Rainy,55,7AM,Bar,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,0,0,2
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,2,Single,1,0,Installation Maintenance & Repair,1,3,2,2,3,3,1,1,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,1,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,1,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,1,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,0
No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,1,0
No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,0
No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,1
Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,1,0,1
Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,1
Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,1,1
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,1
Work,Alone,Sunny,30,7AM,Bar,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,1,0,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,1,1,0
Work,Alone,Rainy,55,7AM,Bar,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,0,0,2
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,3,Married partner,1,4,Unemployed,3,1,3,3,4,2,1,1,1
No Urgent Place,Kid(s),Sunny,80,10AM,Coffee House,1d,Female,2,Married partner,1,4,Arts Design Entertainment Sports & Media,4,0,0,1,1,1,0,0,0
No Urgent Place,Kid(s),Sunny,80,2PM,Coffee House,1d,Female,2,Married partner,1,4,Arts Design Entertainment Sports & Media,4,0,0,1,1,1,0,0,0
No Urgent Place,Kid(s),Sunny,80,10PM,Restaurant(20-50),1d,Female,2,Married partner,1,4,Arts Design Entertainment Sports & Media,4,0,0,1,1,1,0,0,1
Home,Kid(s),Sunny,80,6PM,Restaurant(20-50),2h,Female,2,Married partner,1,4,Arts Design Entertainment Sports & Media,4,0,0,1,1,1,1,0,1
Home,Kid(s),Sunny,80,10PM,Carry out & Take away,2h,Female,2,Married partner,1,4,Arts Design Entertainment Sports & Media,4,0,0,1,1,1,0,0,1
Home,Kid(s),Sunny,30,6PM,Bar,2h,Female,2,Married partner,1,4,Arts Design Entertainment Sports & Media,4,0,0,1,1,1,0,0,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,0,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,1,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,1,1
No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,0,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,1,1
No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,0,1
No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,1,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,1,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,0,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,1,0
Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,1,0,0
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,0,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,0,2
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,1,1
Work,Alone,Sunny,30,7AM,Bar,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,1,0,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,1,0,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,1,1,0
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,1,0
Work,Alone,Rainy,55,7AM,Bar,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,0,0,2
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Female,3,Divorced,1,2,Food Preparation & Serving Related,1,1,1,3,4,4,1,1,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,0,1
No Urgent Place,Friend(s),Sunny,80,2PM,Restaurant(20-50),1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,0,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,1,1
No Urgent Place,Friend(s),Sunny,55,10AM,Restaurant(<20),2h,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,1,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,1,1
No Urgent Place,Friend(s),Rainy,55,10PM,Restaurant(20-50),2h,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,0,1
No Urgent Place,Alone,Sunny,30,10AM,Carry out & Take away,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,1,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,0,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,0,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,1,0
Home,Alone,Sunny,30,6PM,Restaurant(20-50),1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,1,0,0
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,0,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,1,2
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,0,1
Work,Alone,Sunny,30,7AM,Bar,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,1,0,1
Work,Alone,Rainy,55,7AM,Carry out & Take away,2h,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,1,1,1
Work,Alone,Sunny,80,7AM,Coffee House,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,1,0,0
Work,Alone,Sunny,80,7AM,Restaurant(<20),1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,1,0
Work,Alone,Rainy,55,7AM,Bar,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,0,0,2
Work,Alone,Snowy,30,7AM,Carry out & Take away,1d,Male,1,Single,0,4,Protective Service,2,0,0,4,1,1,1,1,1
No Urgent Place,Alone,Sunny,80,10AM,Coffee House,2h,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,1,1
No Urgent Place,Friend(s),Sunny,80,10PM,Coffee House,1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,1,1
No Urgent Place,Friend(s),Sunny,30,10PM,Carry out & Take away,1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,1,1
No Urgent Place,Alone,Rainy,55,10AM,Coffee House,1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,0,1
No Urgent Place,Alone,Snowy,30,2PM,Bar,1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,0,0
No Urgent Place,Partner,Sunny,80,2PM,Restaurant(20-50),1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,1,0
No Urgent Place,Partner,Sunny,55,2PM,Bar,1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,1,0
No Urgent Place,Alone,Sunny,80,10PM,Restaurant(<20),1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,1,0
Home,Alone,Sunny,80,6PM,Carry out & Take away,1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,1,0
Home,Alone,Sunny,80,6PM,Restaurant(<20),1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,1,1,0
Home,Alone,Rainy,55,6PM,Bar,1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,0,2
Home,Alone,Snowy,30,10PM,Restaurant(<20),2h,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,0,2
Home,Partner,Sunny,55,10PM,Bar,1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,0,2
Home,Partner,Sunny,30,10PM,Restaurant(<20),1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,1,0,0
Home,Alone,Sunny,80,10PM,Restaurant(20-50),1d,Male,1,Unmarried partner,0,2,Student,0,1,2,3,3,2,0,0,1
